student_id,date,week_num,is_weekend,is_deadline_week,sleep_hours,focus_minutes,activity_steps,stress_level,mood_score,caffeine_drinks,social_hours,goal_completion_rate,burnout_score,sleep_debt,stress_mood_ratio,productivity_index
STU_0438,2023-09-13,2,0,0,6.25,56.5,10737.0,5.9,3.5,2.3,0.58,0.5604267024205222,0.256,1.75,1.6388888888888888,0.3250141666666666
STU_0221,2023-09-21,3,0,1,3.95,76.5,4437.0,10.0,1.0,3.9,1.17,0.4243445517564957,0.701,4.05,9.09090909090909,0.1388475
STU_0239,2023-11-15,11,0,0,6.11,66.4,6079.0,4.6,3.9,2.8,0.88,0.4582160966278876,0.357,1.8899999999999997,1.15,0.31222000000000005
STU_0419,2023-12-24,17,1,0,7.59,96.5,6591.0,3.0,6.2,3.0,1.42,0.5464797686286299,0.237,0.41000000000000014,0.4761904761904762,0.3984008333333333
STU_0363,2023-10-09,6,0,0,6.93,64.0,4203.0,6.3,1.3,2.0,0.59,0.4776372096291166,0.382,1.0700000000000003,4.499999999999999,0.23370666666666667
STU_0477,2023-12-22,17,0,0,5.36,46.5,6109.0,5.6,3.3,3.5,1.98,0.4326748596799193,0.351,2.6399999999999997,1.6470588235294117,0.26189083333333335
STU_0060,2023-11-24,13,0,0,7.53,83.0,7646.0,4.1,3.4,2.2,1.25,0.4600713490987819,0.273,0.46999999999999975,1.1714285714285713,0.36540500000000004
STU_0405,2023-11-30,13,0,0,5.279999999999999,17.8,4203.0,6.6,1.0,3.8,2.52,0.5093459415119295,0.418,2.7200000000000006,5.999999999999999,0.1765816666666667
STU_0129,2023-09-24,4,1,0,5.76,19.6,10962.0,8.0,1.0,3.5,0.14,0.4398436877560442,0.47,2.24,7.2727272727272725,0.22657666666666665
STU_0329,2023-12-11,15,0,1,4.37,25.3,6758.0,8.6,1.0,4.1,1.71,0.3182620384968077,0.546,3.63,7.8181818181818175,0.15846083333333333
STU_0414,2023-10-02,5,0,0,4.64,84.1,7228.0,7.5,1.0,3.9,1.7,0.4124982764340223,0.585,3.3600000000000003,6.8181818181818175,0.2589775
STU_0308,2023-10-31,9,0,0,5.59,33.0,6662.5,7.5,1.0,2.7,1.98,0.4031395896948742,0.447,2.41,6.8181818181818175,0.19820833333333332
STU_0375,2023-10-07,6,1,0,5.2,69.3,7519.0,8.4,1.0,4.9,0.03,0.3891095736477443,0.495,2.8,7.636363636363636,0.2204408333333333
STU_0369,2023-12-22,17,0,0,8.39,94.9,4389.0,3.8,4.7,2.7,1.99,0.5974967063450013,0.107,-0.39000000000000057,0.7916666666666666,0.34337416666666665
STU_0143,2023-10-07,6,1,0,5.91,8.7,9279.0,4.4,2.2,4.0,1.46,0.5328684190163187,0.325,2.09,1.9130434782608694,0.30078249999999995
STU_0012,2023-12-03,14,1,1,5.52,22.0,8514.0,7.2,2.7,3.6,0.44,0.3098684580690845,0.388,2.4800000000000004,2.571428571428571,0.22043666666666667
STU_0441,2023-09-16,3,1,1,4.07,20.8,9342.0,9.8,1.0,4.3,0.07,0.3798627015481816,0.663,3.9299999999999997,8.909090909090908,0.15222666666666665
STU_0136,2023-09-16,3,1,1,6.02,68.7,6480.0,5.8,2.8,3.8,0.89,0.3842781586475951,0.369,1.9800000000000004,2.0,0.2839625
STU_0170,2023-12-22,17,0,0,4.6,24.0,6148.0,6.5,2.1,3.4,1.38,0.3134415958213234,0.307,3.4000000000000004,2.954545454545454,0.21197333333333335
STU_0045,2023-12-03,14,1,1,3.81,11.4,9023.0,8.4,1.0,3.8,1.03,0.4258646678297755,0.582,4.1899999999999995,7.636363636363636,0.18018166666666663
STU_0453,2023-09-12,2,0,0,4.94,58.5,5759.0,8.1,1.1,3.1,0.7,0.4619258580664498,0.511,3.0599999999999996,6.749999999999999,0.1947241666666667
STU_0496,2023-10-26,8,0,1,4.99,43.2,7363.0,10.0,1.0,5.0,0.15,0.3617123039624611,0.609,3.01,9.09090909090909,0.14317333333333335
STU_0320,2023-12-10,15,1,1,4.34,48.2,6195.0,7.9,4.4,4.6,1.89,0.3110143501464005,0.496,3.66,1.7555555555555555,0.1958083333333333
STU_0119,2023-10-14,7,1,1,5.16,44.4,10225.0,7.8,3.8,3.9,1.145,0.4372815638877732,0.531,2.84,2.0,0.24858333333333332
STU_0453,2023-11-24,13,0,0,4.83,67.5,4517.0,7.5,1.0,5.9,1.46,0.7369572678731959,0.46,3.17,6.8181818181818175,0.20553916666666666
STU_0465,2023-09-02,1,1,0,5.63,42.2,9426.0,10.0,1.0,5.6,0.0,0.2276479244232682,0.585,2.37,9.09090909090909,0.16963833333333334
STU_0141,2023-11-17,12,0,1,4.66,54.7,4653.0,10.0,1.0,4.2,0.81,0.511386212057922,0.575,3.34,9.09090909090909,0.11901916666666668
STU_0309,2023-12-28,17,0,0,7.17,101.3,5586.0,4.2,5.4,2.95,1.32,0.6600062890773493,0.357,0.8300000000000001,0.7636363636363637,0.3540008333333333
STU_0237,2023-12-23,17,1,0,4.41,41.1,10608.0,8.2,1.0,4.1,0.0,0.4248850717017863,0.499,3.59,7.454545454545453,0.23825250000000003
STU_0407,2023-12-06,14,0,1,4.64,43.4,7208.0,10.0,1.0,4.9,0.935,0.2829973403629939,0.616,3.3600000000000003,9.09090909090909,0.141315
STU_0489,2023-09-28,4,0,0,7.02,98.0,7574.0,3.6,4.7,0.8,1.3,0.4075184594206807,0.323,0.9800000000000004,0.75,0.39507000000000003
STU_0259,2023-12-06,14,0,1,6.3,67.6,7891.0,6.9,2.4,2.4,1.18,0.6525713161404649,0.365,1.7000000000000002,2.7600000000000002,0.26863
STU_0237,2023-12-15,16,0,1,3.25,84.1,4420.0,10.0,1.0,4.2,0.98,0.3144184673980412,0.639,4.75,9.09090909090909,0.1465375
STU_0273,2023-11-10,11,0,0,5.95,26.8,3242.0,6.9,1.0,3.0,2.5,0.4686780966431804,0.31,2.05,6.2727272727272725,0.1641433333333333
STU_0494,2023-09-09,2,1,0,6.89,54.1,6563.0,4.1,5.3,1.9,2.5,0.5040597455971235,0.196,1.1100000000000003,0.7592592592592593,0.3208608333333334
STU_0379,2023-12-05,14,0,1,5.25,51.3,7006.0,6.8,2.8,3.9,0.0,0.3974136995766482,0.377,2.75,2.3448275862068964,0.24285083333333335
STU_0025,2023-11-20,12,0,1,6.125,67.8,6902.0,6.2,4.9,3.1,0.2,0.4675142306327171,0.441,1.875,1.24,0.27665166666666663
STU_0395,2023-12-23,17,1,0,7.43,67.5,5311.0,6.8,2.7,3.0,1.16,0.3931755233823106,0.348,0.5700000000000003,2.4285714285714284,0.23712583333333337
STU_0454,2023-11-17,12,0,1,4.77,59.5,3824.0,6.9,4.9,3.7,0.95,0.3820911198019411,0.462,3.2300000000000004,1.3800000000000001,0.20596583333333335
STU_0040,2023-10-09,6,0,0,6.39,67.2,5937.0,3.8,4.2,2.9,1.45,0.3690579551477647,0.396,1.6100000000000003,0.8837209302325582,0.33516
STU_0162,2023-11-20,12,0,1,4.18,73.2,4086.0,6.5,1.3,4.0,0.76,0.2823041014858849,0.47,3.8200000000000003,4.642857142857142,0.23573
STU_0120,2023-10-19,7,0,1,4.52,45.9,12539.0,8.0,1.0,4.6,0.01,0.2545082800630808,0.47,3.4800000000000004,7.2727272727272725,0.2749991666666667
STU_0148,2023-09-28,4,0,0,9.58,87.5,6562.0,5.2,5.55,3.0,1.67,0.6917076178109149,0.289,-1.58,0.920353982300885,0.3226391666666667
STU_0322,2023-09-04,1,0,0,7.24,32.2,6361.5,4.1,3.6,3.0,0.28,0.3943909369731034,0.341,0.7599999999999998,1.108108108108108,0.2953616666666667
STU_0132,2023-09-02,1,1,0,5.55,0.0,6691.0,7.0,1.5,4.5,2.29,0.3613236179841678,0.41,2.45,4.375,0.17921333333333334
STU_0240,2023-11-15,11,0,0,6.1,65.4,6642.0,6.7,1.0,4.0,2.11,0.3519174009226912,0.351,1.9000000000000004,6.090909090909091,0.255685
STU_0122,2023-11-19,12,1,1,5.57,71.0,10299.0,5.3,4.8,2.1,0.31,0.5645401999463209,0.386,2.4299999999999997,1.0816326530612246,0.35227833333333336
STU_0370,2023-11-19,12,1,1,4.75,65.0,6664.0,9.0,3.7,4.0,0.95,0.4201385137838678,0.614,3.25,2.3684210526315788,0.18656166666666665
STU_0230,2023-09-13,2,0,0,5.26,24.4,6705.0,3.5,2.1,3.9,1.6,0.679066078457273,0.249,2.74,1.5909090909090908,0.3098166666666667
STU_0082,2023-12-24,17,1,0,5.89,46.3,4087.0,5.5,3.6,3.1,0.78,0.5170159898096518,0.39,2.1100000000000003,1.4864864864864864,0.23772249999999998
STU_0156,2023-10-06,6,0,0,5.71,34.0,7799.0,7.4,1.3,3.7,0.95,0.3717169950982377,0.523,2.29,5.285714285714286,0.21740333333333334
STU_0488,2023-11-03,10,0,0,7.05,71.8,6287.0,5.0,4.1,4.1,1.1,0.4293641650034744,0.34,0.9500000000000002,1.1904761904761907,0.30861833333333333
STU_0262,2023-11-19,12,1,1,3.85,0.0,6619.0,6.4,1.0,3.7,1.01,0.3509632017589204,0.415,4.15,5.818181818181818,0.19625333333333334
STU_0180,2023-12-08,15,0,1,4.69,60.1,9788.0,7.7,1.0,2.5,0.85,0.3235265636158191,0.512,3.3099999999999996,7.0,0.26211083333333335
STU_0429,2023-11-11,11,1,0,6.34,32.8,11487.0,4.1,3.7,1.9,0.27,0.4851280353231595,0.249,1.6600000000000001,1.0789473684210524,0.3643266666666667
STU_0008,2023-11-25,13,1,0,6.615,57.0,7271.0,2.9,4.2,2.9,1.46,0.6728637711741314,0.266,1.3849999999999998,0.6744186046511628,0.36932166666666666
STU_0308,2023-12-28,17,0,0,6.96,42.1,7559.0,8.5,1.0,3.0,1.72,0.4212920512086418,0.344,1.04,7.727272727272727,0.18964083333333334
STU_0307,2023-10-18,7,0,1,3.72,71.0,5646.0,6.9,4.0,2.3,0.78,0.4387228203740827,0.513,4.279999999999999,1.6829268292682928,0.24223833333333333
STU_0140,2023-10-29,9,1,0,6.52,91.7,6404.5,1.8,7.6,2.4,1.68,0.6669559846830818,0.268,1.4800000000000004,0.2337662337662338,0.42691416666666665
STU_0035,2023-12-22,17,0,0,5.71,68.9,6831.0,4.3,3.6500000000000004,2.4,0.8,0.4637946105853512,0.376,2.29,1.1466666666666665,0.3338508333333333
STU_0228,2023-09-07,1,0,0,5.43,14.7,2917.0,10.0,1.0,5.1,1.48,0.4041172803657455,0.539,2.5700000000000003,9.09090909090909,0.054205833333333335
STU_0379,2023-10-11,6,0,0,7.13,66.7,6336.5,5.0,3.1,2.4,1.25,0.5834802537196966,0.294,0.8700000000000001,1.5625,0.3039658333333334
STU_0073,2023-10-03,5,0,0,6.11,74.0,5936.0,5.5,3.6,2.8,0.47,0.5275587433233981,0.396,1.8899999999999997,1.4864864864864864,0.29123
STU_0387,2023-09-09,2,1,0,4.02,13.9,8486.0,5.6,3.3,3.1,0.725,0.5608349244808706,0.517,3.9800000000000004,1.6470588235294117,0.25962583333333333
STU_0078,2023-12-10,15,1,1,3.74,7.0,9103.0,9.2,1.0,4.1,0.0,0.356289577187321,0.61,4.26,8.363636363636362,0.15266500000000002
STU_0213,2023-12-04,14,0,1,5.0,54.9,6947.0,9.3,2.4,5.4,0.31,0.4567246693784969,0.57,3.0,3.72,0.17081416666666666
STU_0250,2023-09-18,3,0,1,3.45,101.0,10105.0,9.0,1.0,4.6,0.94,0.6547931574876027,0.658,4.55,8.181818181818182,0.26994166666666664
STU_0136,2023-11-30,13,0,0,6.96,89.7,4607.0,2.2,8.0,1.8,2.39,0.5947114248754324,0.218,1.04,0.271604938271605,0.3888641666666667
STU_0189,2023-12-14,15,0,1,6.24,115.6,7253.0,3.75,3.6,3.5,2.57,0.4002916176395837,0.418,1.7599999999999998,1.0135135135135134,0.40462333333333333
STU_0384,2023-11-04,10,1,0,6.75,22.5,5983.0,6.6,3.0,4.4,0.04,0.4478449068844738,0.373,1.25,2.129032258064516,0.20521083333333334
STU_0213,2023-12-21,16,0,1,4.89,103.8,10707.0,9.4,2.1,3.3,2.12,0.4017975485587164,0.638,3.1100000000000003,4.2727272727272725,0.268885
STU_0247,2023-11-11,11,1,0,7.85,77.7,5545.0,1.8,6.4,3.3,2.11,0.4933352833908147,0.048,0.15000000000000036,0.27692307692307694,0.40087083333333334
STU_0435,2023-09-25,4,0,0,5.55,90.9,8936.0,10.0,1.0,4.9,0.59,0.4339299482069708,0.65,2.45,9.09090909090909,0.2138341666666667
STU_0177,2023-12-14,15,0,1,2.95,76.1,1252.0,10.0,1.0,4.7,0.0,0.5561704811876776,0.744,5.05,9.09090909090909,0.09596416666666667
STU_0096,2023-10-10,6,0,0,4.53,86.5,5598.0,6.5,1.0,3.7,0.05,0.5116330586098975,0.491,3.4699999999999998,5.909090909090908,0.2697441666666667
STU_0016,2023-12-05,14,0,1,4.83,64.6,5883.0,7.6,1.5,4.4,0.94,0.5085179013128935,0.534,3.17,4.749999999999999,0.21773166666666666
STU_0148,2023-12-18,16,0,1,5.26,104.5,3285.0,4.9,6.0,3.6,1.02,0.6513170386402122,0.436,2.74,0.8032786885245903,0.30565416666666667
STU_0329,2023-10-19,7,0,1,3.1,47.4,7774.0,8.2,1.0,3.8,0.65,0.4879025314014694,0.695,4.9,7.454545454545453,0.20702833333333334
STU_0190,2023-12-07,14,0,1,4.33,42.2,7079.0,9.3,1.0,5.5,0.32,0.2811625746778942,0.576,3.67,8.454545454545455,0.159345
STU_0211,2023-12-25,17,0,0,5.8,63.4,8477.0,6.8,2.8,2.6,0.83,0.3561632606979429,0.36,2.2,2.3448275862068964,0.27506833333333336
STU_0457,2023-11-11,11,1,0,5.66,49.7,7281.0,4.9,3.5,2.3,2.35,0.2724019815502739,0.397,2.34,1.3611111111111112,0.3018508333333333
STU_0320,2023-09-25,4,0,0,6.91,29.3,9484.0,7.5,3.9,3.5,1.23,0.3924876630910495,0.413,1.0899999999999999,1.875,0.23197416666666665
STU_0172,2023-11-07,10,0,0,6.81,60.8,8297.0,4.8,2.4,2.2,0.41,0.4606350288117359,0.302,1.1900000000000004,1.92,0.32996000000000003
STU_0025,2023-10-06,6,0,0,6.29,75.0,7754.0,6.1,4.4,3.8,1.34,0.3806981070939963,0.353,1.71,1.3555555555555554,0.2985116666666667
STU_0429,2023-12-16,16,1,1,5.85,34.4,7034.0,7.1,3.5,4.8,0.69,0.5797367102220259,0.461,2.1500000000000004,1.972222222222222,0.21662000000000003
STU_0189,2023-12-22,17,0,0,6.81,109.6,6821.5,2.5,5.4,1.6,1.86,0.4243176715164525,0.406,1.1900000000000004,0.45454545454545453,0.43011999999999995
STU_0482,2023-12-17,16,1,1,4.96,64.4,6944.0,5.2,1.9,3.3,2.59,0.6534810255491842,0.358,3.04,2.6,0.30367
STU_0114,2023-10-16,7,0,1,6.67,108.6,6550.0,3.5,5.1,2.0,1.94,0.766925419372247,0.408,1.33,0.6730769230769231,0.39545833333333336
STU_0070,2023-10-19,7,0,1,4.77,113.8,7985.0,3.1,3.3,2.9,1.26,0.7671730051376718,0.312,3.2300000000000004,0.911764705882353,0.4320083333333333
STU_0364,2023-11-26,13,1,0,6.57,21.8,6809.0,5.3,4.5,4.0,1.18,0.2774164995121032,0.245,1.4299999999999997,1.1521739130434783,0.254495
STU_0147,2023-12-21,16,0,1,3.89,49.9,5686.0,10.0,1.0,4.9,0.0,0.3901443714489634,0.651,4.109999999999999,9.09090909090909,0.1277925
STU_0490,2023-11-22,12,0,1,5.86,70.7,10266.0,6.0,4.6,3.9,1.14,0.4764359994935707,0.365,2.1399999999999997,1.2765957446808514,0.33052583333333335
STU_0038,2023-12-18,16,0,1,4.66,40.9,5140.0,9.8,1.0,4.2,0.0,0.3698247769307026,0.616,3.34,8.909090909090908,0.11713749999999998
STU_0084,2023-09-06,1,0,0,7.61,23.9,7383.0,4.6,4.9,3.1,0.79,0.3000574585940651,0.324,0.3899999999999997,0.9199999999999999,0.28533583333333334
STU_0110,2023-11-21,12,0,1,4.55,44.6,5991.0,7.8,2.6,4.3,0.04,0.5905042784554159,0.501,3.45,2.888888888888889,0.19233833333333333
STU_0279,2023-09-02,1,1,0,4.52,9.2,9824.0,5.7,2.3,1.8,0.15,0.2592417628013031,0.389,3.4800000000000004,2.375,0.26957
STU_0059,2023-09-26,4,0,0,6.08,96.9,9915.0,7.1,1.0,3.7,0.16,0.6170015809425311,0.404,1.92,6.454545454545454,0.3201375
STU_0130,2023-09-25,4,0,0,6.25,108.4,5043.0,3.9,4.8,3.5,2.87,0.3141224480661579,0.364,1.75,0.7959183673469389,0.3631566666666667
STU_0328,2023-12-11,15,0,1,4.57,91.4,7433.0,7.9,1.2,3.6,1.98,0.3927572392724962,0.616,3.4299999999999997,6.076923076923077,0.257315
STU_0092,2023-12-04,14,0,1,3.65,90.5,2462.0,9.0,1.0,5.0,0.0,0.3197727601744156,0.619,4.35,8.181818181818182,0.1570975
STU_0162,2023-11-16,11,0,0,7.14,40.1,6444.0,7.4,1.4,1.6,0.98,0.5422391528421456,0.375,0.8600000000000003,4.933333333333334,0.20569083333333332
STU_0034,2023-12-19,16,0,1,4.0,73.3,5426.0,8.3,3.0,5.0,0.0,0.487207929842231,0.59,4.0,2.67741935483871,0.19970083333333333
STU_0479,2023-09-24,4,1,0,6.16,11.2,9988.0,6.8,1.0,2.8,2.03,0.3600485040822371,0.347,1.8399999999999999,6.181818181818181,0.24084
STU_0442,2023-09-15,3,0,1,3.43,95.4,8644.0,9.5,1.0,5.0,0.19,0.4307003818121755,0.667,4.57,8.636363636363635,0.22962833333333338
STU_0453,2023-11-21,12,0,1,4.93,90.4,2987.0,10.0,1.0,5.0,0.98,0.4603747433750342,0.691,3.0700000000000003,9.09090909090909,0.13399333333333335
STU_0179,2023-09-14,2,0,0,5.63,52.95,7089.0,5.9,3.2,3.6,1.47,0.482113313404733,0.383,2.37,1.7878787878787878,0.27267624999999995
STU_0050,2023-12-22,17,0,0,5.865,60.0,9719.0,4.3,4.7,3.3,2.07,0.4024148964370819,0.189,2.135,0.8958333333333334,0.36308666666666667
STU_0158,2023-11-13,11,0,0,6.63,47.4,4401.0,6.9,3.3,3.2,2.13,0.3876449811326476,0.439,1.37,2.0294117647058827,0.20105499999999998
STU_0131,2023-12-12,15,0,1,5.93,76.7,4341.0,8.2,3.7,3.9,1.26,0.4545444668015327,0.465,2.0700000000000003,2.157894736842105,0.19177583333333334
STU_0170,2023-10-30,9,0,0,5.56,16.4,2504.0,9.2,1.0,3.3,0.0,0.1253451643873199,0.466,2.4400000000000004,8.363636363636362,0.07447000000000002
STU_0136,2023-12-28,17,0,0,6.53,98.0,7773.0,2.2,5.4,2.7,1.28,0.5508495080242265,0.258,1.4699999999999998,0.4,0.43972333333333335
STU_0193,2023-10-13,7,0,1,5.35,112.1,4077.0,5.0,6.1,2.7,1.45,0.7014651962528935,0.418,2.6500000000000004,0.8064516129032259,0.3211308333333333
STU_0320,2023-11-08,10,0,0,5.17,83.0,5747.0,5.4,5.7,3.0,0.7,0.377473855755318,0.411,2.83,0.9310344827586208,0.301085
STU_0364,2023-09-19,3,0,1,5.46,50.9,8373.0,9.3,2.3,3.7,2.33,0.2608817868718405,0.575,2.54,3.8750000000000004,0.18566083333333333
STU_0184,2023-12-09,15,1,1,3.45,9.4,8667.0,9.9,1.0,5.4,0.62,0.3358441988567015,0.516,4.55,9.0,0.12835166666666667
STU_0411,2023-09-04,1,0,0,6.63,36.4,6651.0,1.0,6.1,1.2,2.27,0.4918047241774309,0.08,1.37,0.16129032258064518,0.3965966666666667
STU_0060,2023-09-24,4,1,0,4.92,56.3,7064.0,5.2,3.0,2.1,0.51,0.4167380554819785,0.324,3.08,1.6774193548387097,0.29683249999999994
STU_0305,2023-09-21,3,0,1,3.92,62.7,6498.0,6.2,3.5,4.5,0.88,0.5779265795597806,0.491,4.08,1.7222222222222223,0.2659525
STU_0427,2023-12-20,16,0,1,4.07,65.5,3615.0,6.1,2.8,4.4,0.0,0.3085340186599942,0.546,3.9299999999999997,2.103448275862069,0.23342916666666666
STU_0387,2023-09-22,4,0,0,5.28,37.5,6943.0,6.9,1.0,3.9,1.9,0.5188475074819932,0.361,2.7199999999999998,6.2727272727272725,0.2246358333333333
STU_0027,2023-09-08,2,0,0,6.57,34.6,975.0,3.3,4.4,1.9,1.9,0.4721614287495477,0.285,1.4299999999999997,0.7333333333333333,0.25004166666666666
STU_0358,2023-12-19,16,0,1,5.99,65.9,8393.0,7.8,4.7,3.2,2.15,0.4398250631484535,0.472,2.01,1.625,0.2465525
STU_0064,2023-10-11,6,0,0,6.51,117.7,7106.0,4.3,6.3,1.9,1.08,0.6170871730658167,0.362,1.4900000000000002,0.671875,0.3883508333333333
STU_0104,2023-11-17,12,0,1,3.76,46.8,7835.0,8.0,1.3,5.1,0.0,0.3766648081360471,0.635,4.24,5.7142857142857135,0.21321666666666667
STU_0213,2023-11-16,11,0,0,6.99,50.7,4522.0,2.8,4.5,3.4,1.085,0.4696942276981483,0.119,1.0099999999999998,0.6086956521739131,0.3291058333333333
STU_0381,2023-11-07,10,0,0,4.1,21.7,4680.0,5.3,2.6,3.8499999999999996,2.47,0.4473449665254751,0.438,3.9000000000000004,1.9629629629629628,0.22600416666666667
STU_0186,2023-09-22,4,0,0,5.54,52.6,3796.0,3.7,5.6,3.1,2.6,0.5722986135877298,0.349,2.46,0.649122807017544,0.29440500000000003
STU_0011,2023-10-30,9,0,0,5.56,107.9,6056.0,2.8,6.3,2.6,2.36,0.5800396671104042,0.341,2.4400000000000004,0.4375,0.40914249999999996
STU_0008,2023-10-21,8,1,1,5.44,86.4,9529.0,7.6,6.3,3.4,0.49,0.5225008638217371,0.465,2.5599999999999996,1.1875,0.28905333333333333
STU_0456,2023-11-12,11,1,0,5.99,24.2,9551.0,4.0,5.2,3.7,1.39,0.3663541079649725,0.275,2.01,0.7547169811320755,0.33255500000000005
STU_0002,2023-10-11,6,0,0,6.74,60.0,3179.0,5.2,2.8,2.3,1.21,0.4386100603947709,0.381,1.2599999999999998,1.793103448275862,0.24888666666666664
STU_0196,2023-12-07,14,0,1,5.93,70.2,6329.0,8.6,1.5,3.5,1.48,0.4549838202991911,0.502,2.0700000000000003,5.374999999999999,0.19951166666666667
STU_0177,2023-09-22,4,0,0,3.8,65.9,3029.0,8.5,1.0,4.2,1.02,0.304876722257862,0.464,4.2,7.727272727272727,0.15403250000000002
STU_0436,2023-10-03,5,0,0,5.66,48.1,4909.0,7.5,1.2,4.2,0.98,0.3311725500027315,0.418,2.34,5.769230769230769,0.1905575
STU_0174,2023-11-20,12,0,1,6.14,65.0,4867.0,6.2,3.7,2.9,0.6,0.5600442234886318,0.391,1.8600000000000003,1.631578947368421,0.24660166666666666
STU_0175,2023-12-16,16,1,1,4.85,46.0,8825.0,6.4,2.1,2.7,0.34,0.4446074427527773,0.482,3.1500000000000004,2.909090909090909,0.27358333333333335
STU_0419,2023-12-04,14,0,1,6.84,90.3,9827.0,5.9,6.0,3.1,2.4,0.4471960097195963,0.403,1.1600000000000001,0.9672131147540984,0.34808916666666667
STU_0294,2023-09-20,3,0,1,3.0,54.0,5875.0,5.9,2.8,3.9,0.94,0.3753346506935284,0.466,5.0,2.03448275862069,0.2575833333333333
STU_0303,2023-11-01,9,0,0,7.37,67.4,6487.0,2.5,5.1,3.0,0.56,0.5347512064942027,0.174,0.6299999999999999,0.48076923076923084,0.38170166666666666
STU_0431,2023-11-01,9,0,0,6.5,58.9,2857.0,5.9,2.4,4.0,1.08,0.5871982865199211,0.402,1.5,2.3600000000000003,0.22244749999999996
STU_0445,2023-11-22,12,0,1,5.87,57.1,5872.0,7.7,1.5,3.9,0.36,0.5436686221557528,0.46,2.13,4.8125,0.20677250000000003
STU_0085,2023-12-09,15,1,1,5.08,54.0,6737.0,7.1,2.5,2.5,0.0,0.556351078825901,0.48,2.92,2.7307692307692304,0.23307666666666665
STU_0054,2023-12-24,17,1,0,5.72,42.1,13053.0,3.4,3.6,0.8,0.48,0.4496278080906445,0.253,2.2800000000000002,0.9189189189189189,0.4158941666666667
STU_0177,2023-09-14,2,0,0,6.36,66.8,6444.0,8.9,1.0,4.0,0.0,0.4453714291437346,0.571,1.6399999999999997,8.09090909090909,0.18850333333333333
STU_0396,2023-11-06,10,0,0,5.83,40.9,2902.0,4.1,5.1,3.5,0.34,0.5699371561569041,0.376,2.17,0.7884615384615385,0.2582975
STU_0426,2023-09-13,2,0,0,5.28,73.0,8903.0,3.6,3.1,2.8,1.025,0.5720370164720121,0.353,2.7199999999999998,1.125,0.38674833333333336
STU_0343,2023-12-03,14,1,1,4.88,0.0,11392.0,8.3,2.1,3.5,0.0,0.2438290858304198,0.384,3.12,3.772727272727273,0.20289333333333331
STU_0453,2023-09-20,3,0,1,4.22,93.2,7446.0,10.0,1.0,4.8,2.25,0.5692452313257278,0.705,3.7800000000000002,9.09090909090909,0.19636333333333333
STU_0442,2023-10-14,7,1,1,3.35,44.4,7878.0,10.0,1.0,7.3,0.16,0.5083653566734982,0.576,4.65,9.09090909090909,0.15129
STU_0494,2023-10-15,7,1,1,6.07,41.4,5201.0,6.6,4.3,2.6,1.51,0.3952095893137297,0.436,1.9299999999999997,1.5,0.21447166666666667
STU_0353,2023-12-20,16,0,1,4.41,78.0,5446.0,7.3,5.1,3.8,0.72,0.5074204873970236,0.582,3.59,1.403846153846154,0.23486333333333337
STU_0472,2023-11-22,12,0,1,5.3149999999999995,51.0,7759.0,8.8,1.0,5.5,0.38,0.5327877807790382,0.588,2.6850000000000005,8.0,0.1925783333333333
STU_0302,2023-11-20,12,0,1,6.48,117.5,3153.0,5.8,4.6,2.4,1.51,0.4500456819357998,0.394,1.5199999999999996,1.2340425531914896,0.29043583333333334
STU_0442,2023-09-01,1,0,0,4.98,62.2,6111.0,7.7,1.0,3.9,0.23,0.3500506272466217,0.476,3.0199999999999996,7.0,0.21527166666666664
STU_0030,2023-09-19,3,0,1,3.5,105.0,4448.0,10.0,1.0,3.1,0.97,0.4151178087949598,0.751,4.5,9.09090909090909,0.16868166666666667
STU_0186,2023-09-30,5,1,0,5.99,39.9,9939.0,4.5,6.2,2.0,0.87,0.5767866424626215,0.329,2.01,0.7142857142857143,0.3390825
STU_0340,2023-09-13,2,0,0,6.36,18.6,7372.0,7.7,1.0,3.3,0.14,0.4875490239958415,0.457,1.6399999999999997,7.0,0.18666833333333333
STU_0284,2023-11-27,13,0,0,6.1,61.8,6237.0,5.9,3.2,3.1,1.04,0.6142978854887575,0.258,1.9000000000000004,1.7878787878787878,0.27053499999999997
STU_0297,2023-09-23,4,1,0,5.04,42.1,6342.0,5.9,1.1,2.9,0.0,0.3908171001529622,0.401,2.96,4.916666666666666,0.2514141666666666
STU_0269,2023-10-28,9,1,0,6.77,88.0,8399.0,2.7,5.4,2.2,2.08,0.1601035515170877,0.317,1.2300000000000004,0.49090909090909096,0.4226533333333333
STU_0169,2023-11-19,12,1,1,5.44,84.3,9077.0,7.1,3.0,4.3,0.37,0.5246696627454821,0.447,2.5599999999999996,2.290322580645161,0.2958391666666667
STU_0228,2023-09-17,3,1,1,4.14,1.5,4945.0,10.0,1.0,3.8,0.6,0.5413424775630729,0.543,3.8600000000000003,9.09090909090909,0.06749583333333332
STU_0001,2023-10-23,8,0,1,3.8,81.9,5981.0,10.0,1.0,3.4,0.71,0.3920969740061762,0.76,4.2,9.09090909090909,0.16505916666666667
STU_0443,2023-09-09,2,1,0,6.96,0.0,7658.0,7.0,1.0,5.0,0.0,0.2887276868061645,0.307,1.04,6.363636363636363,0.19210666666666668
STU_0163,2023-09-27,4,0,0,7.14,36.3,10668.0,6.5,3.5,3.0,1.71,0.4296493834252729,0.336,0.8600000000000003,1.8055555555555556,0.2850525
