user_id,username,age,user_level,log_date,habit_category,difficulty,completed,streak_length,xp_earned,has_accountability,self_rating,notes
USR_02825,user_casey5169,29,39,2022-09-19,study,medium,0,1.0,0.0,,,
USR_01438,user_avery9653,19,35,09-25-2022,read,hard,0,33.0,,0.0,9.0,
USR_01455,user_casey8464,19,1,17/06/2022,Social,trivial,1,20.0,4.02,0.0,8.0,
USR_02126,user_taylor7230,29,8,04/06/2023,sleep,medium,1,18.0,18.06,1.0,,
USR_00316,user_taylor4143,16,20,29/04/2022,Nutrition,hard,0,9.0,0.0,0.0,3.0,struggled today
USR_00512,user_drew5449,29,28,2022-03-10,meditation,medium,0,14.0,0.0,0.0,,felt great
USR_02760,user_riley8883,26,22,02/07/2022,fitnes,easy,1,,11.08,0.0,7.0,
USR_00269,user_avery8712,29,2,2022-03-18,Reading,medium,1,2.0,20.0,1.0,2.0,struggled today
USR_02179,user_morgan1775,25,8,2022-11-12,sleeep,trivial,0,5.0,0.0,0.0,7.0,felt great
USR_01334,user_jordan5162,34,33,2022-10-08,Fitness,trivial,1,14.0,8.73,1.0,8.0,
USR_01942,user_blake6136,22,16,2022-06-23,studying,easy,1,2.0,9.47,0.0,,
USR_02096,user_sam8393,20,11,11-21-2022,Work,easy,1,25.0,7.44,0.0,,
USR_01423,user_taylor8917,20,32,2022/09/19,fit,hard,1,18.0,44.06,0.0,7.0,
USR_00385,user_avery4540,39,1,13/07/2023,Social,easy,0,2.0,0.0,0.0,1.0,struggled today
USR_01415,user_avery2290,27,18,12-11-2023,fit,easy,1,11.0,13.18,0.0,7.0,new record!
USR_02156,user_blake12,28,22,2021/11/19,read,medium,1,66.0,13.78,1.0,4.0,
USR_02523,user_jordan6680,17,11,2021-05-11,wrk,medium,1,2.0,22.03,0.0,6.0,
USR_00228,user_alex8528,32,36,2023-06-20,wrk,trivial,1,2.0,7.26,0.0,2.0,skipped yesterday
USR_00740,user_drew6570,27,36,2023-10-12,fitnes,medium,0,2.0,0.0,1.0,1.0,
USR_01886,user_morgan8881,17,27,2021-07-16,Meditation,medium,1,3.0,21.48,0.0,7.0,
USR_00787,user_drew867,32,2,03/10/2023,fit,easy,1,13.0,9.56,0.0,7.0,struggled today
USR_00905,user_taylor1303,28,19,2023/11/12,socializing,hard,0,6.0,0.0,0.0,8.0,skipped yesterday
USR_01470,user_jordan6003,17,34,2023/08/14,read,medium,1,16.0,17.73,0.0,,
USR_00031,user_sam6237,19,31,2023/08/04,Work,medium,0,21.0,0.0,1.0,2.0,struggled today
USR_01645,user_avery5690,11,21,2023/09/04,reading,medium,1,80.0,25.28,0.0,3.0,
USR_02809,user_avery5782,24,27,08-27-2023,work,medium,0,3.0,0.0,1.0,10.0,
USR_01145,user_avery5311,29,10,21/10/2022,read,medium,1,5.0,19.17,0.0,,
USR_01867,user_riley9843,38,33,2022-09-17,social,easy,1,35.0,10.31,0.0,6.0,
USR_01070,user_jordan3978,22,24,2023/02/12,reading,trivial,0,3.0,,,4.0,skipped yesterday
USR_00699,user_riley5324,28,17,2023-08-13,nutrtion,hard,1,21.0,,1.0,,
USR_00150,user_drew9750,28,39,2023-07-18,fitnes,easy,0,3.0,0.0,1.0,,
USR_02230,user_morgan9056,31,27,2023-02-26,study,easy,1,3.0,17.89,0.0,1.0,
USR_00597,user_casey8817,26,30,2023/03/14,nutrtion,easy,1,5.0,-33.88008505927861,1.0,6.0,felt great
USR_01797,user_alex8635,28,39,2023/10/27,Reading,medium,1,21.0,20.34,1.0,10.0,
USR_01773,user_alex5234,32,43,05-27-2023,sleeep,medium,1,88.0,14.17,1.0,,
USR_00612,user_sam7460,21,32,2021/09/04,stuyd,medium,1,8.0,,1.0,7.0,
USR_02376,user_jordan9289,3,9,25/02/2023,readng,medium,1,5.0,21.1,0.0,,easy win
USR_02483,user_casey7327,30,52,2023/08/18,Nutrition,medium,1,82.0,16.55,0.0,8.0,felt great
USR_00535,user_blake6761,6,2,2023-05-22,nutrtion,hard,1,8.0,41.13,0.0,8.0,
USR_00963,user_sam2063,40,34,2022-12-25,Meditation,medium,1,28.0,23.79,1.0,8.0,struggled today
USR_00448,user_drew9629,13,16,2021-12-17,diet,medium,1,1.0,13.12,1.0,3.0,
USR_01987,user_sam7902,14,37,2023/05/03,Sleep,medium,1,11.0,18.88,0.0,1.0,
USR_00521,user_blake6236,21,10,2023/07/18,nutrition,easy,0,9.0,0.0,0.0,3.0,
USR_00028,user_sam760,16,15,03/04/2023,read,trivial,1,5.0,8.71,,,
USR_01601,user_riley1390,29,1,08/04/2023,social,hard,1,26.0,38.59,,8.0,
USR_01058,user_drew4921,26,21,03-10-2023,sleeping,medium,1,16.0,21.94,1.0,2.0,
USR_01548,user_avery5372,30,32,01-21-2022,study,medium,1,1.0,19.78,1.0,,skipped yesterday
USR_01936,user_riley7269,27,3,2023-11-05,Reading,hard,1,5.0,39.76,0.0,5.0,
USR_00727,user_taylor703,31,2,2023/02/03,study,hard,1,18.0,35.58,0.0,9.0,
USR_02945,user_blake3324,35,13,18/12/2023,readng,medium,1,30.0,23.45,0.0,4.0,
USR_02617,user_jordan4673,19,17,2023/11/01,Meditation,medium,1,10.0,19.9,1.0,5.0,
USR_01237,user_taylor6698,21,49,05-06-2023,sleep,medium,1,59.0,19.76,0.0,1.0,
USR_00908,user_riley5272,21,27,07-03-2023,meditation,easy,0,8.0,0.0,1.0,2.0,
USR_02530,user_riley7264,32,84,30/10/2022,meditation,easy,1,62.0,10.14,1.0,4.0,felt great
USR_01219,user_alex6600,27,35,03-13-2022,Social,easy,0,6.0,0.0,1.0,6.0,felt great
USR_00805,user_casey5608,18,35,02/09/2023,FITNESS,hard,1,2.0,41.44,1.0,5.0,skipped yesterday
USR_01862,user_taylor9377,22,33,2023-08-09,sleep,easy,1,6.0,10.66,1.0,10.0,skipped yesterday
USR_00279,user_riley7216,22,16,03-24-2023,work,medium,0,5.0,0.0,0.0,,
USR_01599,user_taylor5162,24,8,2023-07-07,FITNESS,medium,1,26.0,21.3,1.0,,felt great
USR_00028,user_sam760,16,15,06-26-2023,sleep,trivial,0,13.0,0.0,1.0,4.0,
USR_02632,user_morgan9626,32,29,05/04/2023,Meditation,medium,1,19.0,22.34,1.0,8.0,skipped yesterday
USR_02366,user_morgan6440,25,28,03-16-2023,fitnes,medium,1,10.0,,0.0,1.0,
USR_01024,user_riley8118,38,84,2023/07/19,nutrition,medium,1,3.0,16.97,0.0,3.0,
USR_02333,user_drew7992,36,23,2023/06/14,meditaton,medium,1,18.0,23.45,0.0,3.0,
USR_00446,user_riley433,20,90,07-06-2022,fitness,hard,1,6.0,41.05,0.0,3.0,
USR_02460,user_blake6705,23,25,01-21-2023,Study,medium,0,11.0,0.0,0.0,2.0,
USR_00224,user_blake1904,25,13,20/05/2023,Study,easy,1,2.0,10.59,0.0,9.0,
USR_01024,user_riley8118,38,84,11-09-2021,stuyd,medium,1,50.0,20.16,0.0,,new record!
USR_02441,user_drew1587,24,16,05-28-2023,Meditation,easy,1,4.0,13.76,1.0,,struggled today
USR_00056,user_blake8095,35,44,2023-06-09,nutrition,medium,1,19.0,23.0,0.0,,struggled today
USR_00197,user_casey1694,16,24,08/01/2023,Reading,easy,1,2.0,10.13,1.0,10.0,
USR_02219,user_riley2409,36,85,09-24-2022,diet,easy,1,63.0,10.96,0.0,8.0,new record!
USR_01617,user_drew6905,28,77,2022-05-17,stuyd,easy,1,449.0,4.7,0.0,8.0,struggled today
USR_02235,user_drew8965,24,31,2023-02-05,study,medium,1,13.0,19.29,0.0,10.0,
USR_01238,user_jordan4923,19,11,2023/08/22,sleep,easy,0,1.0,0.0,1.0,4.0,
USR_02476,user_blake7914,27,66,29/03/2022,Nutrition,easy,1,95.0,9.67,1.0,5.0,skipped yesterday
USR_02096,user_sam8393,20,11,08/08/2022,fitnes,medium,0,2.0,0.0,0.0,6.0,
USR_00112,user_taylor5814,31,4,2022/12/13,study,easy,1,11.0,8.4,1.0,6.0,
USR_00051,user_blake8840,20,45,2023/08/11,sleeep,medium,1,68.0,16.55,0.0,3.0,felt great
USR_00280,user_sam4691,22,9,2022-08-05,reading,medium,0,8.0,0.0,0.0,2.0,
USR_01871,user_riley1352,9,24,02-02-2022,meditation,easy,0,9.0,0.0,1.0,10.0,easy win
USR_01339,user_drew3949,34,16,2023/08/17,fit,medium,1,13.0,18.38,1.0,9.0,struggled today
USR_02533,user_morgan7527,20,36,2023/05/26,fitnes,easy,1,4.0,6.56,1.0,2.0,skipped yesterday
USR_01359,user_jordan6235,28,1,08-21-2023,Study,medium,0,1.0,0.0,0.0,9.0,
USR_02111,user_morgan3006,34,27,2023-01-10,study,medium,1,16.0,15.3,1.0,,easy win
USR_02517,user_drew5713,27,29,12/03/2023,socail,medium,1,8.0,24.16,,3.0,
USR_03000,user_blake2340,26,77,2023/03/07,social,easy,1,26.0,6.67,1.0,,
USR_02841,user_avery9450,21,15,11-12-2022,Fitness,easy,0,1.0,0.0,1.0,3.0,
USR_00128,user_taylor7966,36,58,2023-12-20,work,easy,1,15.0,,1.0,6.0,
USR_00048,user_taylor7527,18,16,10-21-2023,Sleep,trivial,1,2.0,4.47,0.0,7.0,felt great
USR_00434,user_jordan1179,18,5,16/09/2021,Meditation,easy,1,215.0,9.65,0.0,6.0,felt great
USR_00165,user_jordan5728,25,29,10/10/2022,Work,easy,1,33.0,7.38,0.0,2.0,
USR_00315,user_taylor4568,29,9,2023-10-28,socail,easy,0,1.0,0.0,1.0,3.0,
USR_02961,user_drew9300,24,31,2023-02-26,Work,hard,1,4.0,41.95,1.0,8.0,easy win
USR_02722,user_blake8544,24,15,06/11/2021,fitness,trivial,0,2.0,0.0,0.0,9.0,
USR_00921,user_jordan9964,24,79,23/04/2022,nutrition,trivial,1,63.0,7.17,0.0,10.0,new record!
USR_00864,user_blake9431,36,7,11-04-2022,FITNESS,medium,0,1.0,0.0,0.0,3.0,
USR_02667,user_jordan4983,11,18,2021/11/22,sleep,medium,1,70.0,20.56,0.0,4.0,
USR_01939,user_sam3089,36,28,01/04/2023,diet,hard,0,4.0,0.0,1.0,,easy win
USR_01458,user_blake6995,12,10,11-15-2023,meditation,medium,1,4.0,20.28,1.0,9.0,skipped yesterday
USR_02556,user_jordan1757,32,77,02-17-2023,meditaton,medium,1,199.0,15.8,1.0,5.0,struggled today
USR_02718,user_blake3425,37,91,06/12/2023,social,medium,1,5.0,15.73,0.0,1.0,
USR_00670,user_drew9211,29,34,12-16-2021,meditation,medium,0,1.0,0.0,0.0,10.0,skipped yesterday
USR_01383,user_riley8089,11,52,2023-04-13,study,hard,1,,41.98,0.0,10.0,
USR_02938,user_taylor3948,35,34,2021-10-02,Work,hard,1,2.0,37.52,0.0,3.0,skipped yesterday
USR_00150,user_drew9750,28,39,2023/12/16,Reading,easy,0,3.0,0.0,,8.0,
USR_02516,user_riley9170,14,98,2023/12/04,meditaton,medium,1,,13.5,0.0,7.0,
USR_00572,user_blake6004,31,37,2023-03-07,social,medium,1,16.0,25.86,0.0,9.0,skipped yesterday
USR_01806,user_sam6130,24,10,2021-08-28,diet,hard,1,4.0,44.0,0.0,2.0,
USR_02892,user_drew2429,20,9,26/09/2021,FITNESS,medium,1,11.0,18.79,0.0,5.0,
USR_00066,user_riley5583,27,24,04/10/2022,meditaton,medium,1,5.0,19.37,0.0,6.0,struggled today
USR_01853,user_jordan9960,19,94,2023-07-20,wrk,medium,1,58.0,22.0,0.0,,struggled today
USR_01740,user_casey6573,23,11,10-17-2022,Reading,easy,1,9.0,11.71,0.0,6.0,easy win
USR_01969,user_riley6719,150,11,08-22-2022,study,hard,1,2.0,39.06,0.0,,
USR_02088,user_riley2637,24,10,02/12/2022,fit,easy,1,,11.68,0.0,,new record!
USR_00634,user_sam7812,28,28,2022-11-16,meditate,easy,1,13.0,9.71,0.0,9.0,skipped yesterday
USR_00676,user_morgan1707,23,65,21/09/2022,reading,easy,1,58.0,9.51,0.0,10.0,
USR_02617,user_jordan4673,19,17,2023-01-04,meditaton,hard,1,3.0,37.09,,4.0,
USR_00828,user_jordan3281,22,23,2021-12-23,meditation,easy,1,8.0,11.04,,9.0,
USR_02614,user_morgan9931,28,13,06-07-2021,meditate,hard,1,20.0,45.09,0.0,8.0,
USR_01251,user_sam8785,20,39,08/09/2022,meditation,easy,1,1.0,8.1,1.0,9.0,
USR_00423,user_alex6703,24,25,06/10/2023,Reading,hard,1,23.0,40.08,1.0,7.0,
USR_00567,user_drew5987,24,6,2023/11/15,meditation,hard,1,9.0,39.82,0.0,3.0,
USR_00471,user_drew8177,24,30,14/12/2023,fitnes,medium,1,39.0,26.26,0.0,6.0,skipped yesterday
USR_00580,user_blake6002,32,31,03-08-2023,Fitness,trivial,1,1.0,6.26,0.0,,
USR_02040,user_taylor86,30,37,2023-05-31,meditaton,medium,0,3.0,0.0,0.0,9.0,felt great
USR_00767,user_morgan4713,24,28,08-31-2023,Nutrition,medium,0,18.0,,1.0,7.0,
USR_02589,user_avery2957,32,39,2022/10/17,Social,easy,0,27.0,0.0,1.0,1.0,
USR_01501,user_avery6713,22,21,2021-07-29,Fitness,hard,0,3.0,0.0,0.0,1.0,
USR_00430,user_drew3251,29,17,2021/01/28,sleeping,easy,1,12.0,11.86,0.0,8.0,
USR_01760,user_taylor9032,27,10,12/09/2023,Reading,easy,1,1.0,6.88,0.0,,skipped yesterday
USR_00884,user_morgan2878,39,2,17/05/2022,meditaton,trivial,1,25.0,12.18,1.0,3.0,
USR_00845,user_casey471,15,37,2023-06-08,nutrtion,hard,1,62.0,37.86,0.0,8.0,
USR_01426,user_sam1801,29,97,2021-06-20,readng,medium,1,165.0,17.95,0.0,1.0,
USR_02941,user_drew5405,37,25,10-25-2023,sleep,medium,0,5.0,0.0,1.0,,easy win
USR_00858,user_riley2006,31,6,2023/10/13,studying,trivial,0,1.0,0.0,0.0,2.0,
USR_02847,user_taylor6834,33,8,2023-02-26,readng,hard,1,19.0,40.13,0.0,,
USR_00503,user_avery5282,18,12,2023-05-04,readng,easy,0,1.0,0.0,0.0,3.0,
USR_00559,user_alex9945,22,19,2022/08/12,read,hard,1,55.0,36.92,0.0,7.0,skipped yesterday
USR_02149,user_drew7351,10,32,31/10/2022,FITNESS,easy,1,3.0,6.38,0.0,2.0,
USR_01753,user_taylor2841,35,2,2023-04-23,sleeep,medium,1,48.0,16.99,0.0,,new record!
USR_02707,user_sam2403,30,4,27/12/2023,meditaton,easy,1,66.0,14.34,1.0,1.0,easy win
USR_01591,user_drew2698,28,16,03-04-2023,nutrtion,hard,1,5.0,41.23,0.0,6.0,struggled today
USR_00747,user_blake3186,33,7,09-14-2022,Meditation,easy,0,5.0,0.0,1.0,,
USR_00549,user_taylor4107,23,31,10-05-2023,Study,easy,0,3.0,0.0,0.0,6.0,
USR_00494,user_morgan8328,17,23,2023/06/12,social,easy,1,1.0,13.66,1.0,10.0,
USR_02521,user_taylor9429,47,5,09-17-2023,Meditation,hard,1,1.0,,0.0,5.0,easy win
USR_02899,user_casey8962,31,34,11-24-2021,stuyd,medium,1,1.0,19.8,0.0,8.0,
USR_00433,user_jordan4362,17,22,11-22-2022,social,easy,1,2.0,11.88,1.0,10.0,struggled today
USR_02231,user_alex222,27,8,28/08/2023,meditation,medium,1,13.0,18.73,0.0,,
USR_00398,user_riley7700,17,2,09/03/2022,social,medium,0,3.0,0.0,0.0,9.0,
USR_00302,user_alex6381,36,36,2023/11/23,meditaton,medium,1,15.0,23.83,1.0,3.0,
USR_01419,user_sam7367,30,27,2023/11/04,study,medium,1,6.0,19.67,1.0,,
USR_00442,user_avery7182,22,56,04-15-2023,Reading,hard,1,21.0,42.75,0.0,3.0,
USR_01979,user_casey7656,37,93,19/06/2022,Social,medium,1,180.0,18.19,1.0,2.0,
USR_01411,user_blake450,28,17,2021/12/14,studying,trivial,1,25.0,3.02,0.0,9.0,
USR_00981,user_sam8244,32,13,2023-05-30,fitness,medium,0,6.0,0.0,0.0,3.0,
USR_00988,user_drew4346,24,6,2023/10/09,sleep,medium,0,6.0,0.0,0.0,3.0,
USR_02059,user_jordan6619,29,31,06-10-2023,fitnes,medium,1,3.0,9.63,0.0,,
USR_01985,user_drew9988,29,30,2023-06-13,stuyd,medium,1,4.0,15.89,0.0,8.0,
USR_00134,user_riley6940,20,6,10-15-2023,meditaton,medium,1,9.0,23.39,0.0,1.0,struggled today
USR_00963,user_sam2063,40,34,12-04-2023,nutrition,medium,1,3.0,23.38,,10.0,
USR_00811,user_blake628,21,80,10-07-2023,nutrition,medium,1,98.0,19.79,1.0,,
USR_01175,user_morgan8535,21,5,10-15-2022,sleeping,medium,0,12.0,0.0,1.0,6.0,skipped yesterday
USR_01181,user_jordan8419,36,35,2023-01-11,Sleep,easy,1,90.0,14.06,1.0,3.0,
USR_02949,user_drew2599,30,18,11-03-2023,sleeep,trivial,1,4.0,,0.0,,
USR_01904,user_jordan9759,18,27,2023/10/03,working,medium,1,24.0,20.48,1.0,5.0,
USR_02616,user_drew8831,24,1,16/12/2023,working,medium,1,26.0,23.82,0.0,5.0,
USR_01017,user_avery5065,22,38,26/10/2023,fit,trivial,0,116.0,0.0,0.0,4.0,struggled today
USR_02367,user_casey9670,42,14,2022-09-04,socializing,easy,0,25.0,0.0,1.0,10.0,
USR_01345,user_sam7171,32,22,12-23-2023,social,medium,1,18.0,21.0,1.0,,skipped yesterday
USR_02562,user_avery9422,35,39,21/10/2022,Nutrition,easy,0,2.0,0.0,0.0,,
USR_00558,user_alex9282,18,17,21/10/2021,reading,medium,1,38.0,10.77,0.0,4.0,
USR_01903,user_taylor3318,27,13,2022-07-17,working,easy,1,5.0,10.48,,3.0,new record!
USR_02866,user_taylor4311,29,24,13/03/2023,Meditation,medium,1,17.0,15.5,0.0,7.0,
USR_01085,user_blake5814,41,74,2023-03-31,readng,medium,1,,17.69,1.0,2.0,
USR_02780,user_taylor8036,26,11,2022-03-20,Social,easy,1,48.0,13.34,1.0,10.0,
USR_00734,user_taylor351,18,14,04-13-2023,sleeping,easy,0,8.0,0.0,0.0,6.0,
USR_00310,user_avery2987,29,27,20/09/2022,sleeep,medium,1,2.0,22.73,1.0,,
USR_02566,user_casey9458,27,18,2022-11-07,Sleep,medium,0,7.0,0.0,0.0,6.0,skipped yesterday
USR_02907,user_riley3298,23,65,2022-11-15,Fitness,trivial,1,103.0,,1.0,10.0,
USR_01485,user_morgan2326,19,19,2023-10-04,fit,medium,1,1.0,24.44,0.0,,
USR_00820,user_avery3843,23,35,2023/03/10,meditate,easy,0,7.0,0.0,1.0,,
USR_02001,user_casey5632,11,15,2021-12-26,Nutrition,medium,1,,19.28,1.0,3.0,
USR_00101,user_alex3760,19,21,04-22-2023,Work,hard,1,4.0,39.36,0.0,9.0,
USR_00099,user_drew3618,20,24,2023-06-01,sleeep,easy,1,11.0,13.09,0.0,10.0,new record!
USR_00118,user_casey3126,26,11,2021-08-07,wrk,medium,1,50.0,19.84,0.0,8.0,
USR_01846,user_sam5610,22,22,2022-12-03,wrk,hard,1,11.0,38.7,0.0,,easy win
USR_00280,user_sam4691,22,9,2023/07/10,socializing,medium,0,,0.0,0.0,8.0,
USR_00763,user_morgan8322,23,15,2023/07/22,meditation,easy,1,5.0,11.97,1.0,,skipped yesterday
USR_00905,user_taylor1303,28,19,28/06/2023,fitness,easy,1,4.0,11.17,1.0,3.0,felt great
USR_01999,user_taylor588,19,5,2023/09/11,Meditation,hard,0,29.0,0.0,0.0,4.0,
USR_02374,user_blake2309,23,25,2023/05/20,read,hard,0,4.0,0.0,0.0,3.0,
USR_02888,user_casey3281,34,4,11-10-2022,Reading,medium,1,4.0,20.58,0.0,5.0,
USR_02240,user_jordan8428,18,4,2021/08/10,Fitness,hard,1,,41.17,,6.0,
USR_01483,user_casey5013,33,8,04/11/2021,sleeep,easy,1,1.0,6.8,0.0,6.0,felt great
USR_02272,user_taylor4213,38,24,2022/12/13,sleep,,1,7.0,3.9,0.0,5.0,skipped yesterday
USR_01138,user_riley9312,30,18,15/05/2023,FITNESS,trivial,0,10.0,0.0,1.0,8.0,
USR_02903,user_alex6180,22,15,11-10-2022,read,trivial,1,16.0,2.05,0.0,4.0,
USR_02656,user_avery2223,17,21,28/12/2022,fitnes,medium,0,6.0,0.0,0.0,,
USR_02404,user_riley3475,23,34,04-08-2023,fitnes,medium,0,1.0,0.0,0.0,,
USR_01136,user_riley3060,22,25,2023/05/29,stuyd,medium,0,10.0,0.0,0.0,6.0,
USR_01222,user_alex2305,35,27,2022-04-10,fitness,medium,1,141.0,18.99,0.0,1.0,
USR_01011,user_taylor6860,17,25,11-29-2023,meditaton,medium,1,11.0,18.91,1.0,6.0,skipped yesterday
USR_00931,user_jordan8684,19,31,06-07-2023,studying,easy,1,57.0,20.65,1.0,3.0,
USR_01197,user_avery6194,30,35,2023/12/23,Social,hard,1,15.0,41.95,0.0,3.0,
USR_02045,user_alex77,31,96,15/07/2022,diet,medium,1,168.0,20.3,0.0,7.0,felt great
USR_02003,user_avery5883,24,81,07-07-2023,sleeping,trivial,1,16.0,2.46,1.0,8.0,
USR_01699,user_sam729,25,41,2023/10/10,reading,,1,40.0,2.0,0.0,2.0,struggled today
USR_02688,user_casey1131,21,28,11-30-2023,work,easy,0,1.0,0.0,0.0,3.0,felt great
USR_00887,user_sam7508,33,11,12-27-2023,meditate,trivial,0,2.0,0.0,1.0,9.0,
USR_00304,user_jordan7667,33,37,04-21-2022,meditate,medium,1,6.0,16.3,1.0,9.0,new record!
USR_02809,user_avery5782,24,27,06-06-2023,Meditation,easy,1,1.0,,1.0,8.0,felt great
USR_01040,user_taylor6124,26,15,2023/04/03,Fitness,medium,1,,13.92,0.0,7.0,
USR_00685,user_drew9131,26,74,11-05-2022,sleeep,medium,1,12.0,18.97,1.0,1.0,skipped yesterday
USR_02887,user_avery745,16,17,2021/10/23,Sleep,medium,1,12.0,18.31,0.0,2.0,new record!
USR_02035,user_drew2605,21,19,2023/06/02,study,medium,1,9.0,19.77,1.0,1.0,
USR_02853,user_blake9265,27,24,14/08/2022,Sleep,hard,1,162.0,41.9,0.0,2.0,new record!
USR_00212,user_taylor5388,26,27,12-23-2023,studying,hard,0,6.0,0.0,1.0,10.0,
USR_00304,user_jordan7667,33,37,2023/04/30,fitness,easy,0,29.0,0.0,0.0,1.0,felt great
USR_00607,user_casey5952,32,13,2023-03-21,Work,medium,1,69.0,21.51,0.0,6.0,felt great
USR_01689,user_alex6728,25,25,2023/07/06,readng,medium,1,27.0,21.09,0.0,5.0,
USR_00247,user_avery7254,21,37,2022/12/31,Reading,easy,1,17.0,8.57,0.0,,
USR_02346,user_casey3639,24,3,08-25-2023,Sleep,trivial,1,2.0,1.88,0.0,8.0,new record!
USR_00410,user_taylor9943,30,8,27/12/2023,study,medium,1,41.0,21.32,0.0,1.0,felt great
USR_00880,user_casey1708,25,33,12/03/2023,Sleep,hard,0,39.0,0.0,1.0,,
USR_00132,user_alex6406,38,2,2023/08/12,reading,trivial,1,97.0,,0.0,,
USR_00351,user_taylor9717,28,7,2022-09-25,Sleep,easy,0,2.0,0.0,0.0,1.0,
USR_02514,user_alex1134,16,36,2023/08/06,meditate,medium,1,15.0,,0.0,,
USR_02424,user_riley1414,26,22,27/11/2022,Work,trivial,0,15.0,0.0,0.0,6.0,
USR_00830,user_riley864,29,8,12-10-2022,study,hard,1,9.0,40.6,1.0,,
USR_01539,user_jordan5287,27,5,2023-11-30,sleeep,easy,1,35.0,8.29,0.0,,felt great
USR_02078,user_riley9932,20,23,01/11/2021,meditaton,medium,1,2.0,18.45,0.0,6.0,struggled today
USR_00562,user_morgan3598,28,39,2023/12/25,Reading,hard,1,23.0,38.7,0.0,2.0,
USR_00151,user_alex1353,29,66,09-02-2022,stuyd,medium,1,46.0,22.68,0.0,9.0,
USR_02166,user_avery1878,19,73,2023-12-22,nutrition,trivial,1,215.0,5.52,0.0,9.0,easy win
USR_00218,user_riley2935,30,24,2023-05-06,sleep,medium,1,33.0,20.5,0.0,6.0,
USR_02194,user_taylor6869,21,3,28/07/2022,stuyd,medium,1,16.0,18.05,0.0,3.0,felt great
USR_01495,user_morgan7399,37,17,2023/03/19,Nutrition,trivial,1,3.0,6.19,0.0,,struggled today
USR_02001,user_casey5632,11,15,07/12/2021,Nutrition,easy,0,6.0,0.0,1.0,5.0,
USR_01104,user_riley9218,22,62,01/09/2023,nutrition,medium,1,46.0,23.8,0.0,1.0,
USR_01473,user_riley8029,25,35,16/01/2022,read,medium,1,39.0,18.0,1.0,6.0,
USR_01848,user_jordan1238,15,20,2023-10-21,Fitness,medium,1,45.0,23.83,0.0,,
USR_00320,user_casey1134,30,9,2023/08/06,sleep,medium,1,1.0,23.35,0.0,8.0,
USR_01325,user_avery7119,25,52,30/01/2023,socializing,easy,1,25.0,6.08,1.0,5.0,
USR_00372,user_taylor3996,22,28,2023-11-23,Study,easy,1,6.0,10.1,0.0,1.0,
USR_02206,user_jordan8265,23,61,2022/07/14,Sleep,medium,1,30.0,20.39,0.0,4.0,
USR_01802,user_alex369,33,19,2023/01/03,Reading,medium,1,7.0,24.86,1.0,7.0,
USR_00929,user_morgan7283,26,23,07-04-2023,readng,hard,0,1.0,,0.0,,
USR_00658,user_casey6789,15,13,11-17-2022,meditate,medium,0,2.0,0.0,1.0,1.0,
USR_00473,user_casey4385,25,14,06/08/2023,social,easy,1,43.0,7.43,0.0,2.0,
USR_01450,user_avery5235,18,4,2022-10-21,Reading,medium,1,4.0,20.34,0.0,5.0,
USR_01565,user_taylor3324,15,37,2023/09/27,meditaton,trivial,1,19.0,,0.0,5.0,
USR_02637,user_riley1321,24,98,2023/02/09,sleeep,easy,1,15.0,11.09,0.0,5.0,
USR_00746,user_sam8703,34,43,2023/04/15,Work,trivial,1,18.0,5.93,0.0,5.0,
USR_00522,user_morgan8004,29,23,03-19-2023,diet,medium,0,1.0,0.0,0.0,4.0,
USR_01488,user_jordan9427,28,21,22/10/2022,work,medium,1,20.0,20.92,0.0,5.0,
USR_02191,user_sam6357,18,37,2023-07-19,stuyd,medium,1,13.0,19.41,0.0,,
USR_01447,user_blake7922,200,14,2022/11/27,nutrtion,medium,0,17.0,0.0,1.0,10.0,new record!
USR_02122,user_drew6231,34,32,02/05/2023,Meditation,hard,0,1.0,0.0,,7.0,easy win
USR_02617,user_jordan4673,19,17,2022-01-01,meditate,medium,1,9.0,22.17,0.0,1.0,
USR_02992,user_blake6357,28,23,2022-12-21,read,,1,27.0,41.07,0.0,8.0,struggled today
USR_01093,user_morgan9193,26,15,2023-12-12,diet,,0,5.0,0.0,1.0,9.0,
USR_01027,user_alex1771,24,37,2023-01-13,sleep,hard,1,71.0,43.82,0.0,,
USR_02148,user_avery7287,33,38,2023/09/16,sleeep,easy,1,3.0,12.08,1.0,8.0,skipped yesterday
USR_02949,user_drew2599,30,18,2023-12-24,reading,medium,1,14.0,17.09,1.0,6.0,
USR_00826,user_taylor8249,20,38,2023/04/20,fit,easy,1,11.0,8.33,1.0,7.0,
USR_02774,user_sam727,25,14,08-27-2023,socail,,1,4.0,8.98,1.0,10.0,
USR_00237,user_blake2095,16,8,2023/10/11,sleeping,easy,0,3.0,0.0,0.0,7.0,struggled today
USR_02746,user_alex6199,23,17,2023/07/17,meditate,medium,1,6.0,17.05,0.0,9.0,easy win
USR_01913,user_sam6800,31,41,2023/09/08,Study,medium,1,37.0,20.05,,3.0,
USR_00558,user_alex9282,18,17,2023-05-05,work,medium,1,23.0,25.44,0.0,1.0,easy win
USR_01826,user_casey5692,29,4,2023-06-02,Reading,easy,1,1.0,13.33,1.0,5.0,
USR_00286,user_jordan3515,33,11,08-16-2023,sleeping,easy,1,84.0,7.6,1.0,10.0,
