student_id,profile,date,week_num,is_weekend,is_deadline_week,sleep_hours,focus_minutes,activity_steps,stress_level,mood_score,caffeine_drinks,social_hours,goal_completion_rate,burnout_score
STU_0008,high_performer,2023-11-25,13,1,0,,57.0,7271.0,2.9,4.2,2.9,1.46,0.6728637711741314,0.266
STU_0308,struggling,2023-12-28,17,0,0,6.96,42.1,7559.0,8.5,1.0,3.0,1.72,0.4212920512086418,0.344
STU_0307,average,2023-10-18,7,0,1,3.72,71.0,5646.0,6.9,4.0,2.3,0.78,0.4387228203740827,0.513
STU_0140,high_performer,2023-10-29,9,1,0,,91.7,,1.8,7.6,2.4,1.68,0.6669559846830818,0.268
STU_0035,average,2023-12-22,17,0,0,5.71,68.9,,4.3,,2.4,0.8,0.4637946105853512,0.376
STU_0228,struggling,2023-09-07,1,0,0,5.43,14.7,2917.0,10.0,1.0,5.1,1.48,0.40411728036574557,0.539
STU_0379,average,2023-10-11,6,0,0,7.13,66.7,,5.0,3.1,2.4,1.25,0.5834802537196966,0.294
STU_0073,average,2023-10-03,5,0,0,6.11,74.0,5936.0,5.5,,2.8,0.47,0.5275587433233981,0.396
STU_0387,struggling,2023-09-09,2,1,0,4.02,13.9,8486.0,5.6,3.3,3.1,,0.5608349244808706,0.517
STU_0078,struggling,2023-12-10,15,1,1,3.74,7.0,9103.0,9.2,1.0,4.1,0.0,0.35628957718732107,0.61
STU_0213,average,2023-12-04,14,0,1,5.0,54.9,6947.0,9.3,2.4,5.4,0.31,0.4567246693784969,0.57
STU_0250,burnout_risk,2023-09-18,3,0,1,3.45,101.0,10105.0,9.0,1.0,4.6,0.94,0.6547931574876027,0.658
STU_0136,high_performer,2023-11-30,13,0,0,6.96,89.7,4607.0,2.2,8.0,1.8,2.39,0.5947114248754324,0.218
STU_0189,high_performer,2023-12-14,15,0,1,6.24,115.6,7253.0,,3.6,3.5,2.57,0.40029161763958376,0.418
STU_0384,average,2023-11-04,10,1,0,6.75,22.5,5983.0,6.6,3.0,4.4,0.04,0.4478449068844738,0.373
STU_0213,average,2023-12-21,16,0,1,4.89,103.8,10707.0,9.4,2.1,,2.12,0.4017975485587164,0.638
STU_0247,high_performer,2023-11-11,11,1,0,7.85,77.7,5545.0,1.8,6.4,3.3,2.11,0.4933352833908147,0.048
STU_0435,burnout_risk,2023-09-25,4,0,0,5.55,90.9,8936.0,10.0,1.0,4.9,,0.43392994820697084,0.65
STU_0177,burnout_risk,2023-12-14,15,0,1,2.95,76.1,1252.0,10.0,1.0,4.7,0.0,0.5561704811876776,0.744
STU_0096,burnout_risk,2023-10-10,6,0,0,4.53,86.5,5598.0,6.5,1.0,3.7,0.05,0.5116330586098975,0.491
STU_0016,average,2023-12-05,14,0,1,4.83,64.6,5883.0,7.6,1.5,4.4,0.94,0.5085179013128935,0.534
STU_0148,high_performer,2023-12-18,16,0,1,5.26,104.5,3285.0,4.9,6.0,3.6,1.02,0.6513170386402122,0.436
STU_0329,struggling,2023-10-19,7,0,1,3.1,47.4,7774.0,8.2,1.0,,0.65,0.4879025314014694,0.695
STU_0190,struggling,2023-12-07,14,0,1,4.33,42.2,7079.0,9.3,1.0,5.5,0.32,0.2811625746778942,0.576
STU_0211,average,2023-12-25,17,0,0,,63.4,8477.0,6.8,2.8,2.6,0.83,0.35616326069794296,0.36
STU_0457,average,2023-11-11,11,1,0,5.66,49.7,7281.0,4.9,3.5,2.3,2.35,0.2724019815502739,0.397
STU_0320,average,2023-09-25,4,0,0,6.91,29.3,9484.0,7.5,3.9,3.5,1.23,0.3924876630910495,0.413
STU_0172,average,2023-11-07,10,0,0,6.81,60.8,8297.0,4.8,2.4,2.2,0.41,0.4606350288117359,0.302
STU_0025,average,2023-10-06,6,0,0,6.29,75.0,7754.0,,4.4,3.8,1.34,0.3806981070939963,0.353
STU_0429,average,2023-12-16,16,1,1,5.85,34.4,7034.0,7.1,3.5,4.8,0.69,0.5797367102220259,0.461
STU_0189,high_performer,2023-12-22,17,0,0,6.81,109.6,,2.5,,1.6,1.86,0.4243176715164525,0.406
STU_0482,average,2023-12-17,16,1,1,4.96,64.4,6944.0,5.2,1.9,,2.59,0.6534810255491842,0.358
STU_0114,high_performer,2023-10-16,7,0,1,,108.6,,3.5,5.1,2.0,1.94,0.766925419372247,0.408
STU_0070,high_performer,2023-10-19,7,0,1,4.77,113.8,7985.0,3.1,3.3,2.9,1.26,0.7671730051376718,0.312
STU_0364,average,2023-11-26,13,1,0,6.57,21.8,,5.3,4.5,4.0,,0.27741649951210323,0.245
STU_0147,struggling,2023-12-21,16,0,1,3.89,49.9,5686.0,10.0,1.0,4.9,0.0,0.3901443714489634,0.651
STU_0490,average,2023-11-22,12,0,1,5.86,70.7,10266.0,6.0,4.6,3.9,1.14,0.47643599949357074,0.365
STU_0038,struggling,2023-12-18,16,0,1,4.66,40.9,5140.0,9.8,,4.2,0.0,0.3698247769307026,0.616
STU_0084,average,2023-09-06,1,0,0,7.61,23.9,7383.0,4.6,4.9,3.1,0.79,0.3000574585940651,0.324
STU_0110,average,2023-11-21,12,0,1,4.55,44.6,,7.8,2.6,4.3,0.04,0.5905042784554159,0.501
STU_0279,struggling,2023-09-02,1,1,0,4.52,9.2,9824.0,5.7,2.3,1.8,0.15,0.2592417628013031,0.389
STU_0059,burnout_risk,2023-09-26,4,0,0,6.08,96.9,9915.0,7.1,1.0,3.7,0.16,0.6170015809425311,0.404
STU_0130,high_performer,2023-09-25,4,0,0,6.25,108.4,5043.0,3.9,4.8,3.5,2.87,0.3141224480661579,0.364
STU_0328,burnout_risk,2023-12-11,15,0,1,4.57,91.4,7433.0,7.9,1.2,3.6,1.98,0.3927572392724962,0.616
STU_0092,burnout_risk,2023-12-04,14,0,1,3.65,90.5,2462.0,9.0,1.0,5.0,0.0,0.3197727601744156,0.619
STU_0162,struggling,2023-11-16,11,0,0,7.14,40.1,6444.0,7.4,1.4,1.6,0.98,0.5422391528421456,0.375
STU_0034,average,2023-12-19,16,0,1,4.0,73.3,5426.0,8.3,3.0,5.0,0.0,0.48720792984223105,0.59
STU_0479,struggling,2023-09-24,4,1,0,6.16,11.2,9988.0,6.8,1.0,2.8,2.03,0.3600485040822371,0.347
STU_0442,burnout_risk,2023-09-15,3,0,1,3.43,95.4,8644.0,9.5,,5.0,0.19,0.4307003818121755,0.667
STU_0453,burnout_risk,2023-11-21,12,0,1,4.93,90.4,2987.0,10.0,1.0,5.0,0.98,0.46037474337503426,0.691
STU_0179,average,2023-09-14,2,0,0,5.63,,7089.0,5.9,3.2,3.6,1.47,0.482113313404733,0.383
STU_0050,average,2023-12-22,17,0,0,,60.0,9719.0,4.3,4.7,3.3,2.07,0.40241489643708195,0.189
STU_0158,struggling,2023-11-13,11,0,0,6.63,47.4,4401.0,6.9,3.3,3.2,2.13,0.38764498113264767,0.439
STU_0131,average,2023-12-12,15,0,1,5.93,76.7,4341.0,8.2,,3.9,,0.45454446680153276,0.465
STU_0170,struggling,2023-10-30,9,0,0,5.56,16.4,2504.0,9.2,1.0,3.3,0.0,0.12534516438731996,0.466
STU_0136,high_performer,2023-12-28,17,0,0,6.53,98.0,7773.0,2.2,,,,0.5508495080242265,0.258
STU_0193,high_performer,2023-10-13,7,0,1,5.35,112.1,4077.0,5.0,6.1,2.7,1.45,0.7014651962528935,0.418
STU_0320,average,2023-11-08,10,0,0,5.17,83.0,5747.0,5.4,5.7,3.0,0.7,0.377473855755318,0.411
STU_0364,average,2023-09-19,3,0,1,5.46,50.9,8373.0,9.3,2.3,3.7,2.33,0.2608817868718405,0.575
STU_0184,struggling,2023-12-09,15,1,1,3.45,9.4,8667.0,9.9,1.0,5.4,0.62,0.3358441988567015,0.516
STU_0411,average,2023-09-04,1,0,0,6.63,36.4,,1.0,6.1,1.2,2.27,0.49180472417743093,0.08
STU_0060,average,2023-09-24,4,1,0,4.92,,7064.0,5.2,3.0,2.1,0.51,0.41673805548197856,0.324
STU_0305,average,2023-09-21,3,0,1,3.92,62.7,,6.2,3.5,4.5,0.88,0.5779265795597806,0.491
STU_0427,average,2023-12-20,16,0,1,4.07,65.5,3615.0,,2.8,4.4,0.0,0.3085340186599942,0.546
STU_0387,struggling,2023-09-22,4,0,0,5.28,37.5,6943.0,6.9,1.0,3.9,1.9,0.5188475074819932,0.361
STU_0027,average,2023-09-08,2,0,0,6.57,34.6,975.0,3.3,4.4,1.9,1.9,0.4721614287495477,0.285
STU_0358,average,2023-12-19,16,0,1,,65.9,8393.0,7.8,4.7,3.2,2.15,0.43982506314845354,0.472
STU_0064,high_performer,2023-10-11,6,0,0,6.51,117.7,7106.0,4.3,6.3,1.9,1.08,0.6170871730658167,0.362
STU_0104,struggling,2023-11-17,12,0,1,3.76,46.8,7835.0,8.0,1.3,5.1,0.0,0.3766648081360471,0.635
STU_0213,average,2023-11-16,11,0,0,6.99,50.7,4522.0,2.8,4.5,3.4,,0.4696942276981483,0.119
STU_0381,struggling,2023-11-07,10,0,0,4.1,21.7,4680.0,5.3,2.6,,2.47,0.4473449665254751,0.438
STU_0186,average,2023-09-22,4,0,0,5.54,52.6,3796.0,3.7,5.6,3.1,2.6,0.5722986135877298,0.349
STU_0011,high_performer,2023-10-30,9,0,0,5.56,107.9,6056.0,2.8,6.3,2.6,2.36,0.5800396671104042,0.341
STU_0008,high_performer,2023-10-21,8,1,1,5.44,86.4,9529.0,7.6,6.3,3.4,0.49,0.5225008638217371,0.465
STU_0456,average,2023-11-12,11,1,0,,24.2,9551.0,4.0,5.2,3.7,1.39,0.36635410796497253,0.275
STU_0002,average,2023-10-11,6,0,0,6.74,60.0,3179.0,5.2,2.8,2.3,1.21,0.4386100603947709,0.381
STU_0196,average,2023-12-07,14,0,1,5.93,70.2,6329.0,8.6,1.5,,1.48,0.45498382029919116,0.502
STU_0177,burnout_risk,2023-09-22,4,0,0,3.8,65.9,3029.0,8.5,,4.2,1.02,0.304876722257862,0.464
STU_0436,average,2023-10-03,5,0,0,5.66,48.1,4909.0,7.5,1.2,4.2,0.98,0.3311725500027315,0.418
STU_0174,average,2023-11-20,12,0,1,6.14,65.0,4867.0,6.2,,2.9,0.6,0.5600442234886318,0.391
STU_0175,average,2023-12-16,16,1,1,4.85,46.0,8825.0,6.4,2.1,2.7,0.34,0.4446074427527773,0.482
STU_0419,high_performer,2023-12-04,14,0,1,,,9827.0,5.9,6.0,3.1,2.4,0.4471960097195963,0.403
STU_0294,average,2023-09-20,3,0,1,3.0,54.0,5875.0,5.9,2.8,3.9,0.94,0.37533465069352845,0.466
STU_0303,average,2023-11-01,9,0,0,7.37,67.4,6487.0,2.5,5.1,3.0,0.56,0.5347512064942027,0.174
STU_0431,average,2023-11-01,9,0,0,6.5,58.9,2857.0,5.9,2.4,4.0,,0.5871982865199211,0.402
STU_0445,average,2023-11-22,12,0,1,5.87,57.1,5872.0,7.7,1.5,3.9,0.36,0.5436686221557528,0.46
STU_0085,average,2023-12-09,15,1,1,5.08,,,7.1,2.5,2.5,0.0,0.556351078825901,0.48
STU_0054,average,2023-12-24,17,1,0,,42.1,13053.0,3.4,3.6,0.8,0.48,0.4496278080906445,0.253
STU_0177,burnout_risk,2023-09-14,2,0,0,6.36,,,,1.0,4.0,0.0,0.4453714291437346,0.571
STU_0396,average,2023-11-06,10,0,0,5.83,40.9,2902.0,4.1,5.1,3.5,0.34,0.5699371561569041,0.376
STU_0426,average,2023-09-13,2,0,0,5.28,73.0,8903.0,3.6,3.1,2.8,,0.5720370164720121,0.353
STU_0343,struggling,2023-12-03,14,1,1,4.88,0.0,11392.0,8.3,2.1,3.5,0.0,0.2438290858304198,0.384
STU_0453,burnout_risk,2023-09-20,3,0,1,,93.2,7446.0,10.0,1.0,4.8,2.25,0.5692452313257278,0.705
STU_0442,burnout_risk,2023-10-14,7,1,1,3.35,44.4,7878.0,10.0,1.0,7.3,0.16,0.5083653566734982,0.576
STU_0494,average,2023-10-15,7,1,1,,41.4,5201.0,6.6,4.3,2.6,1.51,0.3952095893137297,0.436
STU_0353,average,2023-12-20,16,0,1,4.41,78.0,5446.0,7.3,5.1,3.8,0.72,0.5074204873970236,0.582
STU_0472,struggling,2023-11-22,12,0,1,,51.0,7759.0,8.8,1.0,5.5,0.38,0.5327877807790382,0.588
STU_0302,high_performer,2023-11-20,12,0,1,6.48,117.5,3153.0,5.8,4.6,2.4,1.51,0.45004568193579986,0.394
STU_0442,burnout_risk,2023-09-01,1,0,0,4.98,62.2,6111.0,7.7,1.0,3.9,0.23,0.3500506272466217,0.476
STU_0030,burnout_risk,2023-09-19,3,0,1,3.5,105.0,4448.0,10.0,1.0,3.1,0.97,0.4151178087949598,0.751
STU_0186,average,2023-09-30,5,1,0,5.99,39.9,9939.0,4.5,6.2,2.0,0.87,0.5767866424626215,0.329
STU_0340,struggling,2023-09-13,2,0,0,6.36,18.6,7372.0,7.7,1.0,3.3,0.14,0.4875490239958415,0.457
STU_0284,average,2023-11-27,13,0,0,6.1,61.8,6237.0,5.9,3.2,3.1,,0.6142978854887575,0.258
STU_0297,burnout_risk,2023-09-23,4,1,0,5.04,42.1,,5.9,1.1,2.9,0.0,0.3908171001529622,0.401
STU_0269,high_performer,2023-10-28,9,1,0,,,8399.0,2.7,5.4,2.2,2.08,0.16010355151708777,0.317
STU_0169,high_performer,2023-11-19,12,1,1,5.44,84.3,9077.0,7.1,3.0,4.3,0.37,0.5246696627454821,0.447
STU_0228,struggling,2023-09-17,3,1,1,4.14,1.5,4945.0,10.0,1.0,,0.6,0.5413424775630729,0.543
STU_0001,burnout_risk,2023-10-23,8,0,1,3.8,81.9,5981.0,10.0,1.0,3.4,0.71,0.39209697400617627,0.76
STU_0443,struggling,2023-09-09,2,1,0,6.96,0.0,7658.0,7.0,1.0,5.0,0.0,0.2887276868061645,0.307
STU_0163,average,2023-09-27,4,0,0,7.14,36.3,10668.0,6.5,3.5,3.0,1.71,0.4296493834252729,0.336
STU_0316,struggling,2023-11-06,10,0,0,6.33,22.8,7371.0,6.1,1.4,2.4,1.46,0.4603565757415045,0.418
STU_0243,high_performer,2023-12-23,17,1,0,6.1,75.7,11178.0,4.8,3.6,4.1,2.15,0.4962219669869455,0.346
STU_0383,struggling,2023-12-18,16,0,1,3.95,38.4,5897.0,10.0,,4.2,0.0,0.33203228144211927,0.621
STU_0020,average,2023-10-09,6,0,0,5.71,49.2,7048.0,4.0,,0.7,0.27,0.5728102843411919,0.322
STU_0490,average,2023-10-17,7,0,1,4.01,43.3,3751.0,7.0,2.2,,1.52,0.4829989375011361,0.526
STU_0096,burnout_risk,2023-09-22,4,0,0,5.59,82.6,5162.0,,,3.0,1.31,0.4086678823223127,0.551
STU_0137,average,2023-11-13,11,0,0,6.15,46.8,,,4.3,3.1,1.88,0.4507169352274455,0.261
STU_0383,struggling,2023-12-12,15,0,1,4.95,59.2,,10.0,1.0,3.4,0.0,0.5216733306229666,0.571
STU_0370,average,2023-12-01,14,0,1,6.08,108.2,8672.0,8.2,2.6,3.9,0.0,0.6809978779512882,0.532
STU_0166,average,2023-10-21,8,1,1,6.4,7.1,8370.0,9.8,1.0,,0.0,0.4095572464838216,0.493
STU_0288,average,2023-10-18,7,0,1,4.8,46.1,4527.0,8.6,1.8,4.1,0.0,0.30444595742943215,0.475
STU_0443,struggling,2023-10-01,5,1,0,5.75,8.6,8039.0,6.3,1.1,,2.04,0.18836911792627298,0.226
STU_0359,burnout_risk,2023-11-10,11,0,0,5.54,67.7,3320.0,10.0,1.0,,1.8,0.503418983938421,0.52
STU_0455,average,2023-11-24,13,0,0,7.42,42.4,7011.0,4.3,4.2,2.6,1.85,0.5859292108927918,0.177
STU_0132,struggling,2023-12-19,16,0,1,5.05,46.5,5831.0,10.0,1.0,4.5,0.0,0.5577125185503412,0.52
STU_0033,struggling,2023-10-30,9,0,0,6.01,30.6,4617.0,,2.6,4.0,,0.4643888724535704,0.389
STU_0369,high_performer,2023-12-18,16,0,1,6.4,91.7,4350.0,5.8,5.3,5.1,0.27,0.4901103758350351,0.31
STU_0364,average,2023-11-06,10,0,0,6.05,64.5,5071.0,6.2,3.8,3.7,,0.5001175217130351,0.372
STU_0146,average,2023-10-17,7,0,1,6.03,58.5,10983.0,9.0,1.3,3.8,0.4,0.41308028289944126,0.431
STU_0484,burnout_risk,2023-09-18,3,0,1,,38.0,7608.0,9.5,1.0,4.6,0.93,0.4318781989152399,0.545
STU_0120,struggling,2023-11-23,12,0,1,2.96,48.8,6694.0,10.0,,4.9,0.2,0.4834591382124769,0.72
STU_0405,struggling,2023-11-05,10,1,0,4.62,21.7,7519.0,5.8,2.0,3.7,0.59,0.5553854621575055,0.411
STU_0249,struggling,2023-10-06,6,0,0,6.85,17.4,5018.0,6.1,1.0,3.6,0.64,0.31646864832694305,0.322
STU_0035,average,2023-12-28,17,0,0,6.89,70.5,7434.0,6.4,3.7,3.7,1.55,0.48601258848995244,0.406
STU_0466,average,2023-09-05,1,0,0,6.13,34.3,7158.0,4.9,5.1,4.3,0.49,0.5073303995403039,0.263
STU_0120,struggling,2023-09-10,2,1,0,5.64,13.7,11872.0,5.2,1.7,1.9,0.16,0.31958324935826576,0.258
STU_0073,average,2023-11-01,9,0,0,7.44,76.6,6598.0,7.2,3.8,3.0,1.78,0.39130958217890843,0.372
STU_0434,average,2023-10-20,8,0,1,4.6,57.2,3511.0,6.0,4.4,4.0,0.58,0.5916444016512447,0.529
STU_0422,average,2023-10-19,7,0,1,3.3,81.8,6401.0,6.5,,3.7,0.25,0.4355689609688272,0.58
STU_0121,burnout_risk,2023-09-14,2,0,0,3.74,68.6,6330.0,9.7,1.0,3.2,1.7,0.3331461203166022,0.675
STU_0260,struggling,2023-09-24,4,1,0,5.01,0.0,10130.0,7.3,,2.7,2.49,0.3673523772445962,0.384
STU_0037,average,2023-12-13,15,0,1,6.2,84.8,5547.0,,3.5,,0.47,0.6307959146330737,0.376
STU_0016,average,2023-10-31,9,0,0,6.53,42.1,5998.0,3.6,5.2,4.2,1.57,0.2812540002861795,0.342
STU_0370,average,2023-10-28,9,1,0,6.58,51.8,,4.3,5.6,2.6,0.6,0.5780305864901185,0.259
STU_0226,average,2023-10-01,5,1,0,6.44,51.2,7449.0,5.6,3.4,4.4,0.0,0.5937701198346013,0.362
STU_0005,high_performer,2023-10-22,8,1,1,4.95,36.1,11437.0,4.5,6.5,0.4,1.18,0.481939775057621,0.333
STU_0032,struggling,2023-12-29,18,0,0,6.28,62.9,9451.0,7.2,2.8,3.5,0.0,0.4203599409332598,0.436
STU_0085,average,2023-12-04,14,0,1,4.32,83.8,4723.0,7.3,4.4,3.7,0.26,0.643440099447447,0.606
STU_0123,burnout_risk,2023-09-22,4,0,0,,74.2,5370.0,8.8,1.0,4.3,2.44,0.41070465687425267,0.474
STU_0147,struggling,2023-11-11,11,1,0,,0.0,8380.0,7.5,1.0,3.9,0.76,0.3800440980365054,0.428
STU_0342,average,2023-12-21,16,0,1,6.89,76.8,3414.0,7.1,,4.9,1.17,0.23597228481988083,0.47
STU_0126,struggling,2023-12-15,16,0,1,4.45,55.5,4928.0,9.7,1.0,5.4,0.87,0.39418238084509605,0.554
STU_0200,high_performer,2023-10-12,6,0,0,7.94,75.0,5437.0,1.0,7.3,1.7,2.43,0.49738507675603805,0.118
STU_0374,average,2023-12-20,16,0,1,,77.5,,6.0,2.9,4.1,1.74,0.6292990322059213,0.464
STU_0457,average,2023-10-31,9,0,0,5.11,,7394.0,1.8,6.1,2.7,1.17,0.5977425018577263,0.304
STU_0279,struggling,2023-10-30,9,0,0,6.72,25.5,4540.0,6.5,,2.8,,0.5291372670543412,0.368
STU_0254,average,2023-12-19,16,0,1,,53.0,6120.0,6.1,3.3,1.5,0.44,0.47580847486598826,0.533
STU_0042,average,2023-12-18,16,0,1,5.1,51.3,4454.0,7.8,3.4,3.8,,0.6240086382265542,0.543
STU_0467,average,2023-09-21,3,0,1,5.13,92.2,6505.0,8.9,2.4,5.5,0.32,0.5596786818765722,0.538
STU_0228,struggling,2023-12-03,14,1,1,3.54,,8364.0,9.2,1.0,3.6,0.76,0.35213972467849386,0.567
STU_0065,high_performer,2023-11-21,12,0,1,,126.2,,4.1,6.0,2.4,1.31,0.5910428255975309,0.321
STU_0230,struggling,2023-10-09,6,0,0,5.83,18.8,5645.0,,1.6,4.6,0.55,0.5332744468804403,0.471
STU_0205,average,2023-09-12,2,0,0,6.6,63.4,5511.0,5.8,,2.3,0.0,0.5558145063166083,0.349
STU_0008,high_performer,2023-09-03,1,1,0,6.59,44.3,9364.0,3.5,5.0,2.8,1.08,0.4377028069816131,0.32
STU_0386,average,2023-10-02,5,0,0,,61.3,6443.0,5.9,4.0,4.1,2.1,0.44312928929218265,0.203
STU_0097,burnout_risk,2023-11-18,12,1,1,3.69,,5421.0,10.0,1.0,3.9,0.23,0.41183644823389237,0.61
STU_0455,average,2023-11-25,13,1,0,6.35,23.8,4574.0,4.6,4.3,3.2,1.19,0.4603416971819497,0.254
STU_0086,high_performer,2023-12-06,14,0,1,6.49,104.1,3460.0,5.9,3.7,2.5,1.85,0.4435617689970496,0.404
STU_0366,high_performer,2023-10-28,9,1,0,8.27,71.4,4979.0,2.8,7.6,2.0,2.65,0.35967297681785393,0.22
STU_0052,average,2023-10-06,6,0,0,6.36,50.2,4815.0,6.1,4.3,1.8,0.16,0.551040077858735,0.33
STU_0455,average,2023-11-11,11,1,0,5.54,52.7,,3.8,,,2.94,0.5709703130854962,0.183
STU_0472,struggling,2023-09-05,1,0,0,5.36,19.6,6359.0,6.3,1.0,3.7,,0.29405865768728323,0.316
STU_0115,struggling,2023-09-12,2,0,0,5.66,43.9,6023.0,8.5,2.7,3.3,0.82,0.2724724572803373,0.476
STU_0027,average,2023-10-31,9,0,0,5.29,62.3,4543.0,5.2,4.0,,0.0,0.7015969102342382,0.395
STU_0479,struggling,2023-09-30,5,1,0,6.56,0.0,9593.0,6.6,1.0,3.1,2.13,0.24580489012774698,0.38
STU_0114,high_performer,2023-12-10,15,1,1,7.39,61.2,4484.0,5.4,5.3,1.9,2.0,0.5489094882295198,0.263
STU_0210,high_performer,2023-12-13,15,0,1,6.86,76.3,5303.0,5.7,,3.5,0.0,0.5775596539287509,0.48
STU_0223,struggling,2023-10-12,6,0,0,6.77,,7449.0,7.1,1.0,3.4,1.2,0.4682784395533095,0.344
STU_0440,average,2023-12-10,15,1,1,3.57,15.1,6654.0,7.9,3.0,5.5,0.54,0.3471797665531388,0.548
STU_0080,average,2023-11-14,11,0,0,,50.0,8376.0,2.9,4.6,2.7,1.27,0.48179635234515605,0.294
STU_0147,struggling,2023-09-30,5,1,0,5.01,17.0,10517.0,8.0,1.0,4.2,1.41,0.4151239282595338,0.422
STU_0310,struggling,2023-09-03,1,1,0,5.47,20.7,2621.0,,1.0,3.6,0.94,0.4284669758852276,0.373
STU_0427,average,2023-10-29,9,1,0,,58.7,9336.0,6.4,3.5,3.9,0.95,0.49655246575169654,0.386
STU_0381,struggling,2023-09-03,1,1,0,,2.2,8605.0,8.7,1.0,4.5,1.2,0.354592421155996,0.348
STU_0005,high_performer,2023-12-14,15,0,1,5.79,111.7,4418.0,4.8,,3.3,0.37,0.5374761206087371,0.281
STU_0172,average,2023-09-18,3,0,1,4.84,69.9,5536.0,8.9,1.0,3.7,0.45,0.23272108175248657,0.568
STU_0208,average,2023-12-19,16,0,1,5.92,66.7,6237.0,6.4,3.5,3.9,2.01,0.5528265366291809,0.553
STU_0005,high_performer,2023-09-24,4,1,0,7.99,84.1,11797.0,3.6,6.0,2.0,2.29,0.3551003265794929,0.183
STU_0232,struggling,2023-11-24,13,0,0,4.86,44.5,,6.1,1.6,2.1,1.91,0.6065106967076959,0.414
STU_0264,high_performer,2023-11-27,13,0,0,7.53,119.3,6639.0,,5.9,3.0,,0.4855500823222541,0.28
STU_0292,average,2023-11-08,10,0,0,6.34,69.7,8012.0,3.6,4.5,2.6,2.6,0.5858801203881635,0.279
STU_0486,struggling,2023-11-21,12,0,1,3.97,83.3,7337.0,9.5,,3.6,,0.5266946423541998,0.586
STU_0076,struggling,2023-11-06,10,0,0,,40.4,8433.0,5.8,,2.7,,0.429369703602742,0.507
STU_0168,struggling,2023-09-23,4,1,0,5.44,8.4,7311.0,6.5,1.0,,0.37,0.5352655120676757,0.417
STU_0291,struggling,2023-09-05,1,0,0,7.28,21.7,5153.0,8.0,1.6,4.7,0.6,0.41228716864999526,0.401
STU_0444,average,2023-10-02,5,0,0,6.43,92.6,7269.0,,,2.8,1.09,0.563955660605503,0.367
STU_0125,struggling,2023-10-19,7,0,1,3.71,,,9.1,1.0,5.3,0.44,0.365935153160553,0.663
STU_0265,average,2023-09-09,2,1,0,7.61,26.0,7018.0,8.3,3.2,3.9,0.12,0.36169120445560465,0.339
STU_0195,struggling,2023-10-01,5,1,0,5.54,0.0,4887.0,4.6,,2.0,1.93,0.3250910782325445,0.331
STU_0459,average,2023-09-04,1,0,0,7.7,54.5,4315.0,6.4,4.5,4.0,,0.5890309818388735,0.32
STU_0127,struggling,2023-09-16,3,1,1,4.71,18.9,5037.0,10.0,1.7,5.3,0.59,0.07175359256098135,0.594
STU_0053,average,2023-11-15,11,0,0,7.16,57.6,8223.0,4.9,4.3,3.5,1.59,0.3117842625909323,0.336
STU_0454,average,2023-10-19,7,0,1,5.47,60.3,,7.2,2.3,4.0,2.13,0.3737215655165038,0.546
STU_0496,struggling,2023-11-02,9,0,0,6.64,9.3,6056.0,6.6,1.0,3.2,1.54,0.5417182545853564,0.336
STU_0483,average,2023-10-26,8,0,1,4.12,45.1,,8.2,3.6,3.5,0.05,0.41364618165677564,0.535
STU_0140,high_performer,2023-12-01,14,0,1,6.35,81.0,5865.0,7.6,3.1,4.4,1.99,0.43330757468744047,0.435
STU_0379,average,2023-12-19,16,0,1,4.95,70.9,2321.0,6.5,2.6,3.3,1.18,0.574225589161525,0.394
STU_0008,high_performer,2023-09-04,1,0,0,6.02,92.6,8358.0,,2.8,2.8,1.44,0.6341952238542552,0.323
STU_0161,average,2023-10-29,9,1,0,4.99,,9319.0,7.0,3.1,4.0,0.45,0.4204161522652246,0.463
STU_0254,average,2023-10-16,7,0,1,4.84,67.9,7832.0,6.7,3.2,4.8,0.0,0.5562250125222046,0.483
STU_0288,average,2023-11-13,11,0,0,,66.8,1906.0,5.3,5.1,3.0,1.03,0.5624986391475402,0.343
STU_0113,average,2023-12-29,18,0,0,7.04,77.0,6807.0,3.8,3.6,0.9,2.03,0.7343687919067163,0.284
STU_0463,average,2023-11-08,10,0,0,7.05,49.9,5658.0,6.3,4.0,4.9,0.39,0.3422196583645991,0.342
STU_0059,burnout_risk,2023-10-06,6,0,0,5.14,75.0,5693.0,10.0,1.0,,0.52,0.4933867319120033,0.512
STU_0112,struggling,2023-11-05,10,1,0,5.67,,9649.0,5.1,2.7,3.5,1.03,0.5427417937937786,0.325
STU_0174,average,2023-12-10,15,1,1,5.12,35.6,8209.0,8.1,1.7,3.8,0.03,0.5666610158078585,0.51
STU_0005,high_performer,2023-11-11,11,1,0,48.0,38.1,,2.2,5.9,0.6,2.04,0.457224946934556,0.112
STU_0179,average,2023-10-08,6,1,0,7.02,50.8,5021.0,4.7,2.4,2.4,1.5,0.5851224090023164,0.231
STU_0407,struggling,2023-09-03,1,1,0,5.72,,5657.0,5.9,1.8,4.6,1.04,0.3293031551865227,0.329
STU_0402,average,2023-12-17,16,1,1,,18.5,10580.0,5.9,,2.9,2.45,0.19109248206278168,0.451
STU_0091,high_performer,2023-11-27,13,0,0,6.61,109.5,6504.0,3.1,5.4,1.5,1.48,0.5718059784160228,0.253
STU_0422,average,2023-09-13,2,0,0,6.54,72.2,6353.0,6.1,4.3,2.4,0.54,0.418689132443266,0.335
